1 number of sets
#1
$1  51
0.000000000000000000e+00 1.178876438260755549e+03 -4.198517988830000221e-03 -3.635678442142359877e-03 1.823967849700000032e+00 1.830528708681229855e+00 -2.889540158490000107e-03 -9.810008023759588316e-03 1.261237767420000076e+10 2.526806621369999886e+09 5.477098212817101519e+00 4.699497167256091679e+00 1.200466644630023616e+01 5.452144532830000001e-01 7.039023117699999554e-01 1.397607506796486376e+00 0.000000000000000000e+00 -4.866418371720000226e-03 -3.349500344980389788e-03
2.089762400000000131e+00 1.180226506310432342e+03 -5.458861239144996089e-03 -3.781102181505219435e-03 1.829686034211729595e+00 1.830266589976279779e+00 -3.588098437420695654e-03 -9.956911079077479521e-03 1.264187641729999924e+10 2.527648248869999886e+09 5.472235761705057655e+00 4.715322160688485198e+00 1.201991426179425027e+01 5.456707508729999878e-01 7.029698211820000209e-01 1.397827662424621753e+00 0.000000000000000000e+00 -6.290018892665332796e-03 -3.421661721936309665e-03
3.880848059999999489e+00 1.172952281533675887e+03 -1.185996526003477679e-02 -5.908116244358209597e-03 1.835338269703194802e+00 1.824910999711969906e+00 -1.610698293748483471e-03 -8.792015220154309960e-03 1.251169505850000000e+10 2.480149313260000229e+09 5.312685375314390335e+00 4.757397172440835043e+00 1.176677821407175095e+01 5.504454699840000131e-01 6.937262793799999772e-01 1.409408169932884425e+00 0.000000000000000000e+00 -6.179808982772912705e-03 -4.264340337605469766e-03
5.671767799999999582e+00 1.176601415286743986e+03 -1.757622879726104814e-02 -5.608792622762689972e-03 1.822781269126907411e+00 1.812294248184109779e+00 6.358212132111643912e-03 5.137682121205339354e-03 1.232125201020000076e+10 2.428219917769999981e+09 5.144422797224412314e+00 4.847204745214827248e+00 1.132969890221989751e+01 5.614342221520000065e-01 6.738861936140000397e-01 1.439208177070699035e+00 0.000000000000000000e+00 -1.633810418780966972e-02 -4.634957114346679140e-03
7.462718649999999343e+00 1.161929609146792927e+03 -1.455480329363464552e-03 -8.535697327916879490e-03 1.771719223562316037e+00 1.785199459234889874e+00 3.815384972464207908e-02 1.152376934573949921e-02 1.144143774639999962e+10 2.208310035219999790e+09 5.010202354251406476e+00 5.093688309149662530e+00 1.094252724731065385e+01 5.700725571139999559e-01 6.403877197220000372e-01 1.536475450458471670e+00 0.000000000000000000e+00 1.381552481865339424e-02 -5.439848721325989990e-03
9.253669499999999104e+00 1.109518775797122089e+03 1.950040920283581045e-02 -3.773187958406139936e-03 1.647442972984662246e+00 1.783238478816109751e+00 1.141454512466986426e-01 3.844077494859150096e-02 1.095345052420000076e+10 2.086808227720000029e+09 4.500585237110110270e+00 4.959850273645594498e+00 9.503848232010252417e+00 5.857277187149999564e-01 5.847446280529999818e-01 1.540799171902620168e+00 -4.280395488900000345e+01 4.157926201946684358e-02 2.602225420409669861e-03
1.104436109999999793e+01 1.040462924383140034e+03 9.905089033738413706e-02 4.109637741972540018e-03 1.528635979704149994e+00 1.727363637343360070e+00 2.936497546466273478e-01 6.992873024515779135e-02 1.016250274789999962e+10 1.902067135509999990e+09 4.013332123603977841e+00 4.834371721395163135e+00 8.112885337217802473e+00 5.939147863889999712e-01 5.245650234249999988e-01 1.557713635165862254e+00 -3.590939731059999929e+01 1.378088787175265895e-01 8.366812380230908772e-03
1.283391199999999799e+01 9.691961336941631089e+02 1.559632190065875224e-01 1.288841891398090009e-02 1.381964060076540379e+00 1.692206349476739868e+00 4.986684772883827610e-01 1.038517319371049935e-01 9.683211777170000076e+09 1.785633828869999886e+09 3.390792141107738633e+00 4.503886130136141475e+00 6.466880463061686513e+00 5.913668887230000282e-01 4.598905021640000146e-01 1.525542024642151162e+00 -2.573682825819999920e+01 2.038452661862460158e-01 1.139417587593189937e-02
1.462605540000000026e+01 9.043094208781971020e+02 2.510757179397989924e-01 2.288074289520299759e-02 1.233831646888732037e+00 1.667194881446469878e+00 7.446731317814413442e-01 9.488156769921470002e-02 9.337642400860000610e+09 1.709739599880000114e+09 2.783095464638768224e+00 4.118784290775419521e+00 4.943921751511804352e+00 5.954269862909999933e-01 4.070510537290000230e-01 1.477377537263408813e+00 -1.892689441370000125e+01 3.063886618837020626e-01 1.702784187453689965e-02
1.611933539999999709e+01 8.735420701365740115e+02 3.150867839417404448e-01 3.163622383462779547e-02 1.130041569186192030e+00 1.659080682323720080e+00 9.153635551420541416e-01 9.959197239820040404e-02 9.374648500680000305e+09 1.739422962509999990e+09 2.327836960146322909e+00 3.798571466188161327e+00 3.872497076389140425e+00 6.126974997490000074e-01 3.636300070749999835e-01 1.421269416821341780e+00 -1.427625253639999947e+01 3.779719861978619866e-01 2.358181251507100035e-02
