,path,filename,subfolder,ichan,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
2,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,3,0.7637136407583952,0.7842640280723572,0.7563289403915405,0.0073910976504658514,0.7564430707693099,0.760772168636322,0.7837607371807098,0.002628792397759905,0.004746294995339128,0.006765716403211599,0.011514693519752048,0.013747759124572101,0.015472183292062765
3,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
4,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,5,4.632039342484266e-18,2.364294957729607e-12,-2.363052678880373e-12,7.218047080005215e-13,-1.654925982494046e-12,1.516850190679648e-15,1.6611175325878524e-12,4.162747376828066e-12,3.691306061310268e-12,3.4999670114588894e-12,3.39310303071826e-12,3.43144606014597e-12,3.488876901608495e-12
5,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
6,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,7,5.572297856860978e-17,2.942012952700246e-12,-2.862499300093635e-12,7.707638568182778e-13,-1.7493317992084423e-12,-1.2056288122497162e-17,1.828833525591156e-12,4.46361766772279e-12,3.973868449106005e-12,3.784292855101405e-12,3.720971015714015e-12,3.7996021568209585e-12,3.900033948913704e-12
7,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
8,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,9,-3.1792861258891834e-17,2.782985213806155e-12,-2.5444438223054533e-12,7.72396444867357e-13,-1.7493208487665002e-12,1.460544370342633e-17,1.749334292873439e-12,4.451230981807878e-12,3.9501562006678535e-12,3.748437326321223e-12,3.644457439020475e-12,3.695195584633526e-12,3.768864274374131e-12
9,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,10,0.07997592826709152,0.08215746283531189,0.07921691238880157,0.0007739514785267817,0.07921889401972294,0.07967043668031693,0.0820581217110157,0.0002767163914908403,0.0004996125312825987,0.0007121842829971895,0.0012120791442579953,0.0014471398727714656,0.0016286591260355249
10,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,11,110.25879772605896,110.59757232666016,109.12153625488281,0.3359925175205446,109.271421585083,110.3927993774414,110.59011085510254,0.14753978202402804,0.2531839692453758,0.35806489842457034,0.6084210741167603,0.7264054001613683,0.8175202977000623
11,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,12,8.81779441986084,8.991120338439941,8.759483337402344,0.058897898181291215,8.760334014892578,8.794468879699707,8.975131120681763,0.02194361404544979,0.03937423012540463,0.05610314580490056,0.09547953364523644,0.11399605155380063,0.12829493067059758
12,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,13,16.23686523694992,16.275245666503906,16.047496795654297,0.04383394906330821,16.07939796447754,16.25451946258545,16.27437400817871,0.04081182561095741,0.05659143074883157,0.07006037195132966,0.10069613321574357,0.11582571948233404,0.12815013898665967
13,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
14,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
15,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
16,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
17,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
18,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,19,-5110.183163513184,-4078.789794921875,-6134.232421875,309.4753087220584,-5969.6363671875,-5108.13525390625,-4250.47900390625,449.3930968153631,615.8286477413127,753.0032021308301,1041.6928927974598,1170.1307713345084,1268.248394209328
19,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,20,110.94835684275832,588.6181030273438,-356.74224853515625,209.53136402623784,-321.29966339111326,108.78772354125977,556.7674670410155,275.66187876316843,353.6088172260035,414.99224157504614,540.2520690730404,595.0618649824207,636.6377250213156
20,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,21,3.368550474655122,24.56100082397461,-18.696186065673828,3.7789469337112904,-8.367820405960083,3.420532703399658,14.079792060852037,8.107801039671363,11.187427255846874,13.895554523432589,20.10714463737248,23.06013096884667,25.368378884801082
