1 number of sets
#1
$1  51
0.000000000000000000e+00 1.179181082496696263e+03 -4.198517988830000221e-03 -3.637701790868199617e-03 1.823967849700000032e+00 1.831547445070947688e+00 -2.889540158490000107e-03 -9.815467545978406178e-03 1.261237767420000076e+10 2.526806621369999886e+09 5.483903622496296692e+10 4.701376098366544342e+10 1.201971609187184753e+11 5.452144532830000001e-01 7.039023117699999554e-01 1.397968675327160515e+00 0.000000000000000000e+00 -4.866418371720000226e-03 -3.351364428221817286e-03
2.090925406618059590e+00 1.179086380662582314e+03 -5.443961832139999901e-03 -3.783206462288838615e-03 1.824692092120000053e+00 1.831285180490184850e+00 -3.578305087370000064e-03 -9.962452356631519568e-03 1.264187641729999924e+10 2.527648248869999886e+09 5.468996273129872131e+10 4.689823114820615387e+10 1.201103592504809113e+11 5.456707508729999878e-01 7.029698211820000209e-01 1.396477329110903387e+00 0.000000000000000000e+00 -6.272850925309999583e-03 -3.423565964843241702e-03
3.883007851934940913e+00 1.168678233970473684e+03 -1.175811152669999950e-02 -5.911404263270050169e-03 1.819576330220000093e+00 1.825926609701906900e+00 -1.596865569040000063e-03 -8.796908203149466851e-03 1.251169505850000000e+10 2.480149313260000229e+09 5.288421040200208282e+10 4.672533196829174805e+10 1.170726559941078491e+11 5.504454699840000131e-01 6.937262793799999772e-01 1.404272515525543552e+00 0.000000000000000000e+00 -6.126736599980000392e-03 -4.266713552873528312e-03
5.674924284913068107e+00 1.168032086695633097e+03 -1.728616040589999944e-02 -5.611914060367078488e-03 1.792699091850000093e+00 1.813302836626752512e+00 6.253279703979999771e-03 5.140541373677509282e-03 1.232125201020000076e+10 2.428219917769999981e+09 5.093646377132575226e+10 4.680898060416042328e+10 1.120556677370547333e+11 5.614342221520000065e-01 6.738861936140000397e-01 1.428726252078855508e+00 0.000000000000000000e+00 -1.606846912250000162e-02 -4.637536587399887673e-03
7.466871845204710034e+00 1.151492024247352447e+03 -1.425918810870000029e-03 -8.540447663401009096e-03 1.735734738209999906e+00 1.786192968729388486e+00 3.737892634610000264e-02 1.153018262028883932e-02 1.144143774639999962e+10 2.208310035219999790e+09 4.949359937351824951e+10 4.881787762402094269e+10 1.079057861706891479e+11 5.700725571139999559e-01 6.403877197220000372e-01 1.522673329543554610e+00 0.000000000000000000e+00 1.353492474170000029e-02 -5.442876137296410489e-03
9.258819405496355515e+00 1.101188031986810756e+03 1.916035318999999987e-02 -3.775287834720695342e-03 1.618714196940000072e+00 1.784230896974481118e+00 1.121549367589999985e-01 3.846216823027201470e-02 1.095345052420000076e+10 2.086808227720000029e+09 4.456562440598171997e+10 4.786883724281313324e+10 9.391676771838699341e+10 5.857277187149999564e-01 5.847446280529999818e-01 1.529230189525518258e+00 -4.280395488900000345e+01 4.085418605249999807e-02 2.603673625902131264e-03
1.105050757150869245e+01 1.036483812879060679e+03 9.811466520040000583e-02 4.111924861260235313e-03 1.514187372280000110e+00 1.728324959712843611e+00 2.908741886639999996e-01 6.996764738524396954e-02 1.016250274789999962e+10 1.902067135509999990e+09 3.995657138211659241e+10 4.746290110290148926e+10 8.065491076064736938e+10 5.939147863889999712e-01 5.245650234249999988e-01 1.551756367395437319e+00 -3.590939731059999929e+01 1.365063145919999943e-01 8.371468726890353429e-03
1.284105440269209097e+01 9.698465807299774042e+02 1.561638315149999900e-01 1.289559165117498685e-02 1.383741654040000046e+00 1.693148105909702661e+00 4.993099050220000112e-01 1.039095281016545053e-01 9.683211777170000076e+09 1.785633828869999886e+09 3.397203413433755112e+10 4.516240765952771759e+10 6.480898440657231140e+10 5.913668887230000282e-01 4.598905021640000146e-01 1.526565846604952759e+00 -2.573682825819999920e+01 2.041074684570000075e-01 1.140051702837633144e-02
1.463419517666853586e+01 9.087813313770317336e+02 2.543285190580000243e-01 2.289347661814357740e-02 1.249816501950000047e+00 1.668122718353056699e+00 7.543207138559999692e-01 9.493437173625070280e-02 9.337642400860000610e+09 1.709739599880000114e+09 2.804476529701991653e+10 4.216763476894441223e+10 4.997048519759980011e+10 5.954269862909999933e-01 4.070510537290000230e-01 1.484683333230031321e+00 -1.892689441370000125e+01 3.103580675679999956e-01 1.703731830726023383e-02
1.612830622546270121e+01 8.801360399588660357e+02 3.217036826920000037e-01 3.165383020829500710e-02 1.153772715739999954e+00 1.660004003469433664e+00 9.345864114240000076e-01 9.964739789681435755e-02 9.374648500680000305e+09 1.739422962509999990e+09 2.353715758622189713e+10 3.940314627894618988e+10 3.936668156063153839e+10 6.126974997490000074e-01 3.636300070749999835e-01 1.431997930036968958e+00 -1.427625253639999947e+01 3.859094894210000071e-01 2.359493640131800352e-02
